,Course ID,Course Title,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor,Department
2699,45825,International Finance                                                            : International Finance,6,E3,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Illeditsch, Philipp",TEPPER SCHOOL OF BUSINESS
2700,45828,FinTech                                                                          : FinTEch,6,A4,Y,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 153,"Routledge, Bryan
Singh, Param",TEPPER SCHOOL OF BUSINESS
2701,45830,Marketing Research                                                               : Marketing Researach,6,E4,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 153,"Galak, Jeffrey",TEPPER SCHOOL OF BUSINESS
2702,45832,Brand Strategy                                                                   : Brand Strategy,6,A3,Y,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 153,"Corder, Lloyd",TEPPER SCHOOL OF BUSINESS
2703,45833,New Product Management                                                           : New Product Management,6,E3,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 151,"Murphy, Melissa",TEPPER SCHOOL OF BUSINESS
2704,45836,Consumer Behavior                                                                : Consumer Behavior,6,E3,Y,T,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 151,"Olivola, Christopher",TEPPER SCHOOL OF BUSINESS
2705,45836,: CONSUMER BEHAVIOR,6,M4,Y,T,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Olivola, Christopher",TEPPER SCHOOL OF BUSINESS
2706,45840,Negotiations,6,A3,Y,MW,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 146,"Chow, Rosalind",TEPPER SCHOOL OF BUSINESS
2707,45840,Negotiations,6,B3,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 146,"Chow, Rosalind",TEPPER SCHOOL OF BUSINESS
2708,45840,: NEGOTIATIONS,6,E4,Y,T,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Chow, Rosalind",TEPPER SCHOOL OF BUSINESS
2709,45840,: Negotiations,6,M4,Y,M,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Cohen, Taya",TEPPER SCHOOL OF BUSINESS
2710,45843,Organization Power and Influence,6,A3,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 151,"Krackhardt, David",TEPPER SCHOOL OF BUSINESS
2711,45843,Organization Power and Influence,6,E3,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 153,"Krackhardt, David",TEPPER SCHOOL OF BUSINESS
2712,45844,Global and Distributed Teams                                                     : Global Distributed Teams,6,M3,Y,T,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Woolley, Anita",TEPPER SCHOOL OF BUSINESS
2713,45847,Cross Cultural Management and Ethics                                             : Cross Cultural Management and Ethics,6,E3,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Collier, Benjamin",TEPPER SCHOOL OF BUSINESS
2714,45850,Applications of Operations Research                                              : Applications of Operations Research,6,A4,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 151,"Kilinc-Karzan, Fatma",TEPPER SCHOOL OF BUSINESS
2715,45851,Data Mining,6,A4,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 153,"Lee, Dokyun",TEPPER SCHOOL OF BUSINESS
2716,45851,Data Mining,6,E4,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Lee, Dokyun",TEPPER SCHOOL OF BUSINESS
2717,45852,Optimization Methods in Finance,6,E3,Y,M,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 153,"Cornuejols, Gerard",TEPPER SCHOOL OF BUSINESS
2718,45862,Supply Chain Management                                                          : Supply Chain Management,6,A3,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 151,"Xu, Jiaqi",TEPPER SCHOOL OF BUSINESS
2719,45862,: Supply Chain Management,6,M3,Y,R,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Xu, Jiaqi",TEPPER SCHOOL OF BUSINESS
2720,45864,Operations Strategy,6,A4,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 151,"Cho, Soo-Haeng",TEPPER SCHOOL OF BUSINESS
2721,45864,Operations Strategy,6,E4,Y,M,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 151,"Cho, Soo-Haeng",TEPPER SCHOOL OF BUSINESS
2722,45864,: Operations Strategy,6,M4,Y,W,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Cho, Soo-Haeng",TEPPER SCHOOL OF BUSINESS
2723,45870,Strategic Corporate Management,6,E3,Y,M,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Miller, Robert",TEPPER SCHOOL OF BUSINESS
2724,45872,Technology Strategy,6,A4,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Derdenger, Timothy",TEPPER SCHOOL OF BUSINESS
2725,45872,Technology Strategy,6,B4,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 151,"Derdenger, Timothy",TEPPER SCHOOL OF BUSINESS
2726,45872,Technology Strategy,6,E4,Y,T,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 153,"Derdenger, Timothy",TEPPER SCHOOL OF BUSINESS
2727,45873,Competitive Strategy                                                             : Competitive Strategy,6,A4,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Minutolo, Marcel",TEPPER SCHOOL OF BUSINESS
2728,45873,: Competitive Strategy,6,E4,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 152,"Minutolo, Marcel",TEPPER SCHOOL OF BUSINESS
2729,45877,Contracts,6,A4,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 145,"Tungate, David",TEPPER SCHOOL OF BUSINESS
2730,45881,Modern Data Management,6,E4,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 151,"Monroe, Robert",TEPPER SCHOOL OF BUSINESS
2731,45881,: Modern Data Management,6,M4,Y,W,07:00PM,09:45PM,"Pittsburgh, Pennsylvania",TBA,"Mukhopadhyay, Tridas",TEPPER SCHOOL OF BUSINESS
2732,45887,Mobile and ioT Computing Services,9,A3,Y,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",MM  103,"Sadeh, Norman
Jeong, Sae Young",TEPPER SCHOOL OF BUSINESS
2733,45894,Communicating Change                                                             : Communicating Change,6,A4,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 146,"Deems, Julia",TEPPER SCHOOL OF BUSINESS
2734,45895,Acting for Business I,6,A3,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 151,"Hitch, Geoffrey",TEPPER SCHOOL OF BUSINESS
2735,45895,Acting for Business I,6,A4,Y,MW,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 146,"Hitch, Geoffrey",TEPPER SCHOOL OF BUSINESS
2736,45895,Acting for Business I,6,B4,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 146,"Hitch, Geoffrey",TEPPER SCHOOL OF BUSINESS
2737,45895,Acting for Business I,6,C4,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 146,"Hitch, Geoffrey",TEPPER SCHOOL OF BUSINESS
2738,45895,Acting for Business I,6,E3,Y,T,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Hitch, Geoffrey",TEPPER SCHOOL OF BUSINESS
2739,45897,Corporate Communications Simulation                                              : Corporate Communications Simulation,6,A3,Y,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 145,"Placone, Ronald",TEPPER SCHOOL OF BUSINESS
2740,45898,Writing for Managers                                                             : Writing for Managers,6,E3,Y,T,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 153,"Pierce, Evelyn",TEPPER SCHOOL OF BUSINESS
2741,45903,Taxes and Business Strategy                                                      : Taxes and Business Strategy,6,A4,Y,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Bird, Andrew",TEPPER SCHOOL OF BUSINESS
2742,45905,Funding Early Stage Ventures,6,E4,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 151,"Demmler, Louis",TEPPER SCHOOL OF BUSINESS
2743,45909,Designing and Leading a Business CAP-S,12,A,N,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Mawhinney, David",TEPPER SCHOOL OF BUSINESS
2744,45912,Business Forecasting with Time Series Models,6,A4,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 152,"Sowell, Fallaw",TEPPER SCHOOL OF BUSINESS
2745,45921,Corporate Restructuring,6,A3,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 153,"Dammon, Robert",TEPPER SCHOOL OF BUSINESS
2746,45924,Debt Markets                                                                     : Debt MarketsThis Section Cancelled,6,A3,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 152,"Barraclough, Kathryn",TEPPER SCHOOL OF BUSINESS
2747,45924,Debt Markets                                                                     : Debt MarketsThis Section Cancelled,6,A4,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 151,"Barraclough, Kathryn",TEPPER SCHOOL OF BUSINESS
2748,45928,Energy Finance                                                                   : Energy Finance,6,E4,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Telmer, Chris",TEPPER SCHOOL OF BUSINESS
2749,45934,Interactive Marketing                                                            : Interactive MarketingThis Section Cancelled,6,A4,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 151,"Montgomery, Alan",TEPPER SCHOOL OF BUSINESS
2750,45939,Integrated Product Development Project,12,A,N,TR,03:30PM,06:20PM,"Pittsburgh, Pennsylvania",III 103,"Boatwright, Peter
Smith, Jason
Leonard, Stephen",TEPPER SCHOOL OF BUSINESS
2751,45942,Organizational Change                                                            : Organizational Change,6,E4,Y,W,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Rousseau, Denise",TEPPER SCHOOL OF BUSINESS
2752,45944,Developing Star Performers,6,E3,Y,M,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Kelley, Robert",TEPPER SCHOOL OF BUSINESS
2753,45950,Operations Research Implementations                                              : Operations Research Implementations,6,E3,Y,R,06:30PM,10:00PM,"Pittsburgh, Pennsylvania",POS 146,"Van Hoeve, Willem-Jan",TEPPER SCHOOL OF BUSINESS
2754,45959,Business Analytics Capstone,12,A,N,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 151,"Van Hoeve, Willem-Jan",TEPPER SCHOOL OF BUSINESS
2755,45966,Catastrophic Risk Analysis,6,A4,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 153,"Apt, Jerome",TEPPER SCHOOL OF BUSINESS
2756,45968,Strategic Management of Regulatory & Risk Management Technology,12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Kekre, Sunder",TEPPER SCHOOL OF BUSINESS
2757,45980,Big Data                                                                         : Big Data,6,A3,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 153,"Monroe, Robert",TEPPER SCHOOL OF BUSINESS
2758,45980,Big Data                                                                         : Big Data,6,A4,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 153,"Monroe, Robert",TEPPER SCHOOL OF BUSINESS
2759,45984,Technology Leadership Project,12,A,N,MW,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",TBA,"Derdenger, Timothy",TEPPER SCHOOL OF BUSINESS
2760,45988,Management of Software Development for Technology Executives                     : Management of Software Development for Technology Executives,6,A4,Y,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5304,"Miranda, Eduardo
Rosso-Llopart, Manuel",TEPPER SCHOOL OF BUSINESS
2761,45990,Management Game,12,A,N,TR,08:30AM,10:15AM,"Pittsburgh, Pennsylvania",POS 153,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2762,45992,German Study Abroad Capstone,12,A4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Barraclough, Kathryn",TEPPER SCHOOL OF BUSINESS
2763,45993,Hong Kong-China Study Abroad Capstone,12,A4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Barraclough, Kathryn",TEPPER SCHOOL OF BUSINESS
2764,45994,Designing and Leading a Business Silicon Valley,6,A3,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Boni, Arthur",TEPPER SCHOOL OF BUSINESS
2765,45994,Designing and Leading a Business Silicon Valley,6,A4,Y,TBA,TBA,TBA,"San Jose, California",TBA,"Boni, Arthur",TEPPER SCHOOL OF BUSINESS
2766,45995,Energy Business Project,12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Telmer, Chris
Apt, Jerome",TEPPER SCHOOL OF BUSINESS
2767,45996,Corporate Startup Lab,12,E,N,T,06:00PM,09:00PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Ammirati, Sean",TEPPER SCHOOL OF BUSINESS
2768,45998,Independent Study,12,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2769,45998,Independent Study,12,E,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2770,45999,Internship Practicum,3,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Barraclough, Kathryn",TEPPER SCHOOL OF BUSINESS
2771,46700,Managerial Economics (MSIN),6,B3,Y,MWF,11:30AM,01:20PM,"Pittsburgh, Pennsylvania",INI DEC,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2772,46700,Managerial Economics (MSIN),6,T3,Y,MWF,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",CIC 1201,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2773,46701,Business Management(MSIN),3,A4,Y,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",TBA,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2774,46701,Business Management(MSIN),3,T4,Y,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",TBA,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2775,46721,Lausanne Semester,20,A3,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2776,46800,Research Practicum                                                               : Research Practicum,0,E3,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2777,46800,: Research Practicum,0,E4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2778,46870,Business Fundamentals for High Tech Product Management                           : Business Fundamentals for High Tech Product Management,12,A,N,MW,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 153,"Lamont, David",TEPPER SCHOOL OF BUSINESS
2779,46871,Principles of Product Management                                                 : Principles of Product Management,6,A3,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 146,"Monroe, Robert",TEPPER SCHOOL OF BUSINESS
2780,46873,Business Communications for Complex Decision Making                              : Business Communications for Complex Decision Making,6,A3,Y,TR,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",POS 145,"Pierce, Evelyn",TEPPER SCHOOL OF BUSINESS
2781,46902,Financial Computing II,6,I3,Y,MW,03:30PM,05:15PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Ostlund, John",TEPPER SCHOOL OF BUSINESS
2782,46902,Financial Computing II,6,M3,Y,MW,03:30PM,05:15PM,"New York, New York",POS NY1,"Ostlund, John",TEPPER SCHOOL OF BUSINESS
2783,46903,Financial Computing III,6,I4,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 145,"Ostlund, John",TEPPER SCHOOL OF BUSINESS
2784,46903,Financial Computing III,6,M4,Y,TR,01:30PM,03:15PM,"New York, New York",POS NY1,"Ostlund, John",TEPPER SCHOOL OF BUSINESS
2785,46907,MSCF Business Communication II,3,I,N,T,05:30PM,07:00PM,"Pittsburgh, Pennsylvania",POS 145,"Barr, Edward",TEPPER SCHOOL OF BUSINESS
2786,46907,MSCF Business Communication II,3,M,N,T,03:30PM,05:00PM,"New York, New York",POS NY1,"Barr, Edward",TEPPER SCHOOL OF BUSINESS
2787,46926,Statistical and Machine Learning I,6,I3,Y,M,05:30PM,08:30PM,"Pittsburgh, Pennsylvania",POS 145,"G'Sell, Max",TEPPER SCHOOL OF BUSINESS
2788,46926,Statistical and Machine Learning I,6,M3,Y,M,05:30PM,08:30PM,"New York, New York",TPR NY1,"G'Sell, Max",TEPPER SCHOOL OF BUSINESS
2789,46927,Statistical and Machine Learning II,6,I4,Y,M,05:30PM,08:30PM,"Pittsburgh, Pennsylvania",POS 145,"G'Sell, Max",TEPPER SCHOOL OF BUSINESS
2790,46927,Statistical and Machine Learning II,6,M4,Y,M,05:30PM,08:30PM,"New York, New York",POS NY1,"G'Sell, Max",TEPPER SCHOOL OF BUSINESS
2791,46932,Simulation Methods for Option Pricing,6,I3,Y,R,05:30PM,08:30PM,"Pittsburgh, Pennsylvania",POS 145,"Lehoczky, John",TEPPER SCHOOL OF BUSINESS
2792,46932,Simulation Methods for Option Pricing,6,M3,Y,R,05:30PM,08:30PM,"New York, New York",POS NY1,"Lehoczky, John",TEPPER SCHOOL OF BUSINESS
2793,46945,Stochastic Calculus for Finance II,6,I3,Y,TR,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 145,"Shreve, Steven",TEPPER SCHOOL OF BUSINESS
2794,46945,Stochastic Calculus for Finance II,6,M3,Y,TR,01:30PM,03:15PM,"New York, New York",POS NY1,"Shreve, Steven",TEPPER SCHOOL OF BUSINESS
2795,46954,Risk Management I,6,I4,Y,W,05:30PM,08:30PM,"Pittsburgh, Pennsylvania",POS 145,"Lehoczky, John",TEPPER SCHOOL OF BUSINESS
2796,46954,Risk Management I,6,M4,Y,W,05:30PM,08:30PM,"Pittsburgh, Pennsylvania",POS NY1,"Lehoczky, John",TEPPER SCHOOL OF BUSINESS
2797,46971,Presentations for Computational Finance,6,G4,Y,MW,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 145,"Young, Richard",TEPPER SCHOOL OF BUSINESS
2798,46971,Presentations for Computational Finance,6,H4,Y,MW,01:30PM,03:15PM,"Pittsburgh, Pennsylvania",POS 145,"Young, Richard",TEPPER SCHOOL OF BUSINESS
2799,46971,Presentations for Computational Finance,6,I4,Y,TR,10:30AM,12:15PM,"Pittsburgh, Pennsylvania",POS 145,"Young, Richard",TEPPER SCHOOL OF BUSINESS
2800,46971,Presentations for Computational Finance,6,M4,Y,F,02:30PM,05:30PM,"New York, New York",POS NY1,"Young, Richard",TEPPER SCHOOL OF BUSINESS
2801,46971,Presentations for Computational Finance,6,N4,Y,F,09:30AM,12:30PM,"New York, New York",POS NY1,"Pierce, Evelyn",TEPPER SCHOOL OF BUSINESS
2802,46971,Presentations for Computational Finance,6,P4,Y,F,02:30PM,05:30PM,"New York, New York",POS NY2,"Pierce, Evelyn",TEPPER SCHOOL OF BUSINESS
2803,46977,MSCF Studies in Financial Engineering,6,I4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Seppi, Duane",TEPPER SCHOOL OF BUSINESS
2804,46977,MSCF Studies in Financial Engineering,6,M4,Y,TBA,TBA,TBA,"New York, New York",TBA,"Seppi, Duane",TEPPER SCHOOL OF BUSINESS
2805,47718,Accounting and Information Economics I,6,A4,Y,TR,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",IA  384,"Corona, Carlos",TEPPER SCHOOL OF BUSINESS
2806,47721,Seminar in Finance I (Finance Theory),6,A3,Y,TR,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",IA  384,"Routledge, Bryan",TEPPER SCHOOL OF BUSINESS
2807,47722,Seminar In Finance II (Asset Pricing),6,A4,Y,TR,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",POS 147,"Hollifield, George Burton",TEPPER SCHOOL OF BUSINESS
2808,47739,Topics in Consumer Behavior,6,A3,Y,MW,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  384,"Olivola, Christopher",TEPPER SCHOOL OF BUSINESS
2809,47744,Analytical and Structural Marketing Models,6,A4,Y,TR,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  384,"Srinivasan, Kannan",TEPPER SCHOOL OF BUSINESS
2810,47747,Bayesian Statistics,6,A4,Y,MW,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",POS 147,"Montgomery, Alan",TEPPER SCHOOL OF BUSINESS
2811,47805,Computational Methods for Economics,6,A4,Y,MW,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",POS 147,"Childers, David",TEPPER SCHOOL OF BUSINESS
2812,47817,Game Theory and Applications,6,A3,Y,MW,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",POS 147,"Ozyurt, Selcuk",TEPPER SCHOOL OF BUSINESS
2813,47830,Integer Programming,6,A3,Y,TR,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",POS 147,"Cornuejols, Gerard",TEPPER SCHOOL OF BUSINESS
2814,47831,Advanced Integer Programming,6,A4,Y,TR,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",POS 147,"Cornuejols, Gerard",TEPPER SCHOOL OF BUSINESS
2815,47851,Modern Convex Optimization,6,A4,Y,TR,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",POS 147,"Pena, Javier",TEPPER SCHOOL OF BUSINESS
2816,47853,Special Topics in Combinatorial Optimization,6,A3,Y,TR,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",POS 147,"Ravi, Ramamoorthi",TEPPER SCHOOL OF BUSINESS
2817,47860,Convex Analysis,6,A3,Y,MW,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",POS 147,"Pena, Javier",TEPPER SCHOOL OF BUSINESS
2818,47880,Market Design,6,A4,Y,MW,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",POS 147,"Ozyurt, Selcuk",TEPPER SCHOOL OF BUSINESS
2819,47882,Seminar in Low-Carbon Electric Power,6,A4,Y,TR,01:30PM,03:20PM,"Pittsburgh, Pennsylvania",IA  384,"Apt, Jerome",TEPPER SCHOOL OF BUSINESS
2820,47894,Research Methods in Behavioral Sciences,6,A3,Y,T,12:30PM,04:20PM,"Pittsburgh, Pennsylvania",IA  227,"Cohen, Taya
Shea, Catherine",TEPPER SCHOOL OF BUSINESS
2821,47896,Seminar in Meso OB,6,A4,Y,MW,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",IA  227,"Woolley, Anita",TEPPER SCHOOL OF BUSINESS
2822,47899,Organizational Learning,6,A3,Y,MW,03:30PM,05:20PM,"Pittsburgh, Pennsylvania",IA  384,"Argote, Linda",TEPPER SCHOOL OF BUSINESS
2823,47900,Tepper PhD,1-36,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Rapp, Lawrence",TEPPER SCHOOL OF BUSINESS
2824,47901,Advanced Economics Analysis I (Structural Models),6,A3,Y,TR,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  384,"Miller, Robert",TEPPER SCHOOL OF BUSINESS
2825,47903,Advanced Economic Analysis III (Macroeconomics),6,A4,Y,MW,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  384,"Wee, Shu Lin",TEPPER SCHOOL OF BUSINESS
2826,47996,Independent Study,"3,6",A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,TEPPER SCHOOL OF BUSINESS
2827,47997,Doctoral Independent Study,VAR,A4,Y,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,TEPPER SCHOOL OF BUSINESS
2828,47998,Tepper PhD Internship,3-36,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,TEPPER SCHOOL OF BUSINESS
2829,04602,MSIT First-Year Seminar,6,A,N,F,08:30AM,10:20PM,"Kigali, Rwanda",CMR C525,"Bhagavatula, Vijayakumar
Kelly, Lucy-Anna",INFORMATION & COMMUNICATION TECHNOLOGY
2830,04605,MSIT Second-Year Seminar,6,A,N,F,10:30AM,12:20PM,"Kigali, Rwanda",CMR C525,"Saint, Martin",INFORMATION & COMMUNICATION TECHNOLOGY
2831,04613,ICT Business Economics and Finance,12,A,N,MW,05:00PM,06:20PM,"Kigali, Rwanda",CMR C525,"Skelton, Shaun",INFORMATION & COMMUNICATION TECHNOLOGY
2832,04630,Data Structures and Algorithms for Engineers,12,A,N,M,11:00AM,12:20PM,"Kigali, Rwanda",CMR C425,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2833,04630,Data Structures and Algorithms for Engineers,12,,N,MW,08:30AM,10:20AM,"Kigali, Rwanda",CMR C525,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2834,04630,Data Structures and Algorithms for Engineers,12,,N,F,09:00AM,09:50AM,"Kigali, Rwanda",CMR C525,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2835,04630,Data Structures and Algorithms for Engineers,12,B,N,MW,08:30AM,10:20AM,"Kigali, Rwanda",CMR C525,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2836,04630,Data Structures and Algorithms for Engineers,12,,N,M,12:30PM,01:50PM,"Kigali, Rwanda",CMR C425,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2837,04630,Data Structures and Algorithms for Engineers,12,,N,F,09:00AM,09:50AM,"Kigali, Rwanda",CMR C525,"Vernon, David",INFORMATION & COMMUNICATION TECHNOLOGY
2838,04800,Special Topics in ICT                                                            : Embedded System Development,12,D,N,MW,10:30AM,12:20PM,"Kigali, Rwanda",CMR C525,"Ustun, Taha",INFORMATION & COMMUNICATION TECHNOLOGY
2839,04801,Special Topics in ICT                                                            : Market Planning for High-Tech Innovation Projects,6,B4,Y,TR,08:30AM,10:20AM,"Kigali, Rwanda",CMR C425,"Bezy, Michel",INFORMATION & COMMUNICATION TECHNOLOGY
2840,04801,: IT Innovation and Business in Africa,6,D3,Y,T,05:00PM,07:50PM,"Kigali, Rwanda",CMR C525,"Ross, David
Bezy, Michel",INFORMATION & COMMUNICATION TECHNOLOGY
2841,04801,: Market Planning and High Tech Innovation,6,G3,Y,TR,08:30AM,10:20AM,"Kigali, Rwanda",CMR C425,"Bezy, Michel",INFORMATION & COMMUNICATION TECHNOLOGY
2842,04801,: Research Methods in Engineering,6,G4,Y,TR,04:00PM,05:50PM,"Kigali, Rwanda",CMR C421,"Saint, Martin",INFORMATION & COMMUNICATION TECHNOLOGY
2843,04801,: Tech Startups Tool and Techniques,6,H4,Y,TR,06:00PM,07:20PM,"Kigali, Rwanda",CMR C525,"Desantis, Mark",INFORMATION & COMMUNICATION TECHNOLOGY
2844,04801,: Bitcoin and Cryptocurrencies,6,K3,Y,TR,10:30AM,12:20PM,"Kigali, Rwanda",CMR C425,"Saint, Martin",INFORMATION & COMMUNICATION TECHNOLOGY
2845,04801,: Financial Technology,6,K4,Y,TR,10:30AM,12:20PM,"Kigali, Rwanda",CMR C425,"Saint, Martin",INFORMATION & COMMUNICATION TECHNOLOGY
